seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
7495524947873401743,Merch Outlet,https://cdn.echotik.shop/4989bfeb2881ed1cdc649dc858114619/687e12ab/seller-cover/919/7495524947873401743.png,Tools & Hardware,US,United States,N/A,N/A,N/A,N/A,0
7495383578295700438,Geeta Hair,https://cdn.echotik.shop/1685a2d58e75c7b84b1a8d2804943be7/687e12ab/seller-cover/655/7495383578295700438.webp,Fashion Accessories,US,United States,N/A,N/A,N/A,N/A,0
8647419736625940272,AmyenjoylifeHub,https://cdn.echotik.shop/704a8ec9b299a9b6ef74604d4d387745/687e12ab/seller-cover/46/8647419736625940272.png,Womenswear & Underwear,PH,Philippines,N/A,N/A,N/A,N/A,0
7496034587870333706,CAITINA.SHOP,https://cdn.echotik.shop/4fd9c3883d3fda4d708dfaba80b7ea40/687e12ab/seller-cover/578/7496034587870333706.png,Luggage & Bags,TH,Thailand,N/A,N/A,N/A,N/A,0
8647026336899303166,Seanuo store TH,https://cdn.echotik.shop/f31972c789adc6892267fb6048351260/687e12ab/seller-cover/1008/8647026336899303166.png,Phones & Electronics,TH,Thailand,N/A,N/A,N/A,N/A,0
7495322479266793801,Elevate Sales,https://cdn.echotik.shop/fbd7004ed35fc99af2f0e594fc2558e6/687e12ab/seller-cover/514/7495322479266793801.webp,Menswear & Underwear,US,United States,N/A,N/A,N/A,N/A,0
8647360498980127787,guiah,https://cdn.echotik.shop/8b2ac4beea394d8778c76dd4b4fef433/687e12ab/seller-cover/694/8647360498980127787.png,Womenswear & Underwear,PH,Philippines,N/A,N/A,N/A,N/A,0
8647174318864565400,DrFlash TH,https://cdn.echotik.shop/e0bcebb0deb432be2a587e2d4eea076c/687e12ab/seller-cover/201/8647174318864565400.png,Beauty & Personal Care,TH,Thailand,N/A,N/A,N/A,N/A,0
7495153634096090093,Novete Life,https://cdn.echotik.shop/11367c55557dbb1ab960a8da7e10df77/687e12ab/seller-cover/721/7495153634096090093.webp,Phones & Electronics,GB,UK,N/A,N/A,N/A,N/A,1
7495923319108569179,VERASTE SHOP,https://cdn.echotik.shop/b13cc6f39d966436ccf0c6eba121ccd3/687e12ab/seller-cover/134/7495923319108569179.webp,Baby & Maternity,US,United States,N/A,N/A,N/A,N/A,0
8646959315851248782,Nadia Go,https://cdn.echotik.shop/7a56ca3b51d5fd485025235d860a2243/687e12ab/seller-cover/181/8646959315851248782.webp,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,1
